Código Departamento,Código Municipio,Código Centro Poblado,Nombre Departamento,Nombre Municipio,Nombre Centro Poblado,Tipo,enable
8,8001,8001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,CM,0
8,8001,8001001,ATLÁNTICO,BARRANQUILLA,JUAN MINA,C,0
8,8001,8001005,ATLÁNTICO,BARRANQUILLA,PINAR DEL RIO,CP,0
8,8078,8078000,ATLÁNTICO,BARANOA,BARANOA,CM,0
8,8078,8078001,ATLÁNTICO,BARANOA,CAMPECHE,C,0
8,8078,8078002,ATLÁNTICO,BARANOA,PITAL,C,0
8,8078,8078003,ATLÁNTICO,BARANOA,SIBARCO,C,0
8,8137,8137000,ATLÁNTICO,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,CM,0
8,8137,8137001,ATLÁNTICO,CAMPO DE LA CRUZ,BOHÓRQUEZ,C,0
8,8141,8141000,ATLÁNTICO,CANDELARIA,CANDELARIA,CM,0
8,8141,8141001,ATLÁNTICO,CANDELARIA,SAN JOSÉ DEL CARRETAL,C,0
8,8141,8141002,ATLÁNTICO,CANDELARIA,BUENAVENTURA DE LEÑA,C,0
8,8296,8296000,ATLÁNTICO,GALAPA,GALAPA,CM,0
8,8296,8296001,ATLÁNTICO,GALAPA,PALUATO,C,0
8,8372,8372000,ATLÁNTICO,JUAN DE ACOSTA,JUAN DE ACOSTA,CM,0
8,8372,8372001,ATLÁNTICO,JUAN DE ACOSTA,BOCATOCINO,C,0
8,8372,8372002,ATLÁNTICO,JUAN DE ACOSTA,CHORRERA,C,0
8,8372,8372003,ATLÁNTICO,JUAN DE ACOSTA,SAN JOSÉ DE SACO,C,0
8,8372,8372004,ATLÁNTICO,JUAN DE ACOSTA,SANTA VERÓNICA,C,0
8,8372,8372007,ATLÁNTICO,JUAN DE ACOSTA,URBANIZACIÓN PUNTA CANGREJO,CAS,0
8,8421,8421000,ATLÁNTICO,LURUACO,LURUACO,CM,0
8,8421,8421001,ATLÁNTICO,LURUACO,ARROYO DE PIEDRA,C,0
8,8421,8421002,ATLÁNTICO,LURUACO,PALMAR DE CANDELARIA,C,0
8,8421,8421003,ATLÁNTICO,LURUACO,LOS PENDALES,C,0
8,8421,8421004,ATLÁNTICO,LURUACO,SAN JUAN DE TOCAGUA,C,0
8,8421,8421005,ATLÁNTICO,LURUACO,SANTA CRUZ,C,0
8,8421,8421006,ATLÁNTICO,LURUACO,LOS LÍMITES,CAS,0
8,8421,8421007,ATLÁNTICO,LURUACO,LA PUNTICA,CAS,0
8,8421,8421012,ATLÁNTICO,LURUACO,BARRIGÓN,CP,0
8,8421,8421013,ATLÁNTICO,LURUACO,SOCAVÓN,CP,0
8,8433,8433000,ATLÁNTICO,MALAMBO,MALAMBO,CM,0
8,8433,8433001,ATLÁNTICO,MALAMBO,CARACOLÍ,C,0
8,8433,8433004,ATLÁNTICO,MALAMBO,LA AGUADA,C,0
8,8433,8433005,ATLÁNTICO,MALAMBO,PITALITO,CAS,0
8,8436,8436000,ATLÁNTICO,MANATÍ,MANATÍ,CM,0
8,8436,8436001,ATLÁNTICO,MANATÍ,EL PORVENIR (LAS COMPUERTAS),CAS,0
8,8520,8520000,ATLÁNTICO,PALMAR DE VARELA,PALMAR DE VARELA,CM,0
8,8520,8520001,ATLÁNTICO,PALMAR DE VARELA,BURRUSCOS,C,0
8,8549,8549000,ATLÁNTICO,PIOJÓ,PIOJÓ,CM,0
8,8549,8549001,ATLÁNTICO,PIOJÓ,AGUAS VIVAS,C,0
8,8549,8549003,ATLÁNTICO,PIOJÓ,HIBACHARO,C,0
8,8558,8558000,ATLÁNTICO,POLONUEVO,POLONUEVO,CM,0
8,8558,8558001,ATLÁNTICO,POLONUEVO,PITAL DEL CARLÍN (PITALITO),C,0
8,8560,8560000,ATLÁNTICO,PONEDERA,PONEDERA,CM,0
8,8560,8560001,ATLÁNTICO,PONEDERA,LA RETIRADA,C,0
8,8560,8560002,ATLÁNTICO,PONEDERA,MARTILLO,C,0
8,8560,8560003,ATLÁNTICO,PONEDERA,PUERTO GIRALDO,C,0
8,8560,8560004,ATLÁNTICO,PONEDERA,SANTA RITA,C,0
8,8560,8560007,ATLÁNTICO,PONEDERA,CASCAJAL,CAS,0
8,8573,8573000,ATLÁNTICO,PUERTO COLOMBIA,PUERTO COLOMBIA,CM,0
8,8573,8573002,ATLÁNTICO,PUERTO COLOMBIA,SALGAR,C,0
8,8573,8573003,ATLÁNTICO,PUERTO COLOMBIA,SABANILLA (MONTE CARMELO),C,0
8,8573,8573004,ATLÁNTICO,PUERTO COLOMBIA,URBANIZACIÓN BARRANQUILLA SPORT CLUB,CAS,0
8,8573,8573005,ATLÁNTICO,PUERTO COLOMBIA,COUNTRY CLUB VILLAS,CP,0
8,8573,8573006,ATLÁNTICO,PUERTO COLOMBIA,COUNTRY MAR,CP,0
8,8573,8573007,ATLÁNTICO,PUERTO COLOMBIA,LAGOS DE CAUJARAL,CP,0
8,8573,8573008,ATLÁNTICO,PUERTO COLOMBIA,VILLA CAMPESTRE,CP,0
8,8606,8606000,ATLÁNTICO,REPELÓN,REPELÓN,CM,0
8,8606,8606001,ATLÁNTICO,REPELÓN,ARROYO NEGRO,C,0
8,8606,8606002,ATLÁNTICO,REPELÓN,CIEN PESOS,C,0
8,8606,8606003,ATLÁNTICO,REPELÓN,LAS TABLAS,C,0
8,8606,8606004,ATLÁNTICO,REPELÓN,ROTINET,C,0
8,8606,8606005,ATLÁNTICO,REPELÓN,VILLA ROSA,C,0
8,8606,8606006,ATLÁNTICO,REPELÓN,EL PORVENIR (LAS COMPUERTAS),C,0
8,8634,8634000,ATLÁNTICO,SABANAGRANDE,SABANAGRANDE,CM,0
8,8638,8638000,ATLÁNTICO,SABANALARGA,SABANALARGA,CM,0
8,8638,8638001,ATLÁNTICO,SABANALARGA,AGUADA DE PABLO,C,0
8,8638,8638002,ATLÁNTICO,SABANALARGA,CASCAJAL,C,0
8,8638,8638003,ATLÁNTICO,SABANALARGA,COLOMBIA,C,0
8,8638,8638004,ATLÁNTICO,SABANALARGA,ISABEL LÓPEZ,C,0
8,8638,8638005,ATLÁNTICO,SABANALARGA,LA PEÑA,C,0
8,8638,8638006,ATLÁNTICO,SABANALARGA,MOLINERO,C,0
8,8638,8638007,ATLÁNTICO,SABANALARGA,MIRADOR,CAS,0
8,8638,8638008,ATLÁNTICO,SABANALARGA,GALLEGO,C,0
8,8638,8638010,ATLÁNTICO,SABANALARGA,PATILLA,C,0
8,8675,8675000,ATLÁNTICO,SANTA LUCÍA,SANTA LUCÍA,CM,0
8,8675,8675001,ATLÁNTICO,SANTA LUCÍA,ALGODONAL,C,0
8,8685,8685000,ATLÁNTICO,SANTO TOMÁS,SANTO TOMÁS,CM,0
8,8685,8685001,ATLÁNTICO,SANTO TOMÁS,EL UVITO,C,0
8,8758,8758000,ATLÁNTICO,SOLEDAD,SOLEDAD,CM,0
8,8770,8770000,ATLÁNTICO,SUAN,SUAN,CM,0
8,8832,8832000,ATLÁNTICO,TUBARÁ,TUBARÁ,CM,0
8,8832,8832001,ATLÁNTICO,TUBARÁ,CUATRO BOCAS,C,0
8,8832,8832002,ATLÁNTICO,TUBARÁ,EL MORRO,C,0
8,8832,8832003,ATLÁNTICO,TUBARÁ,GUAIMARAL,C,0
8,8832,8832004,ATLÁNTICO,TUBARÁ,JUARUCO,C,0
8,8832,8832010,ATLÁNTICO,TUBARÁ,PLAYA MENDOZA,CAS,0
8,8832,8832011,ATLÁNTICO,TUBARÁ,PLAYAS DE EDRIMÁN,CAS,0
8,8832,8832012,ATLÁNTICO,TUBARÁ,VILLAS DE PALMARITO,CAS,0
8,8849,8849000,ATLÁNTICO,USIACURÍ,USIACURÍ,CM,0
13,13001,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,CM,0
13,13001,13001001,BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE PIEDRA,C,0
13,13001,13001002,BOLÍVAR,CARTAGENA DE INDIAS,ARROYO GRANDE,C,0
13,13001,13001003,BOLÍVAR,CARTAGENA DE INDIAS,BARÚ,C,0
13,13001,13001004,BOLÍVAR,CARTAGENA DE INDIAS,BAYUNCA,C,0
13,13001,13001005,BOLÍVAR,CARTAGENA DE INDIAS,BOCACHICA,C,0
13,13001,13001006,BOLÍVAR,CARTAGENA DE INDIAS,CAÑO DEL ORO,C,0
13,13001,13001007,BOLÍVAR,CARTAGENA DE INDIAS,ISLA FUERTE,C,0
13,13001,13001008,BOLÍVAR,CARTAGENA DE INDIAS,LA BOQUILLA,C,0
13,13001,13001009,BOLÍVAR,CARTAGENA DE INDIAS,PASACABALLOS,C,0
13,13001,13001010,BOLÍVAR,CARTAGENA DE INDIAS,PUNTA CANOA,C,0
13,13001,13001012,BOLÍVAR,CARTAGENA DE INDIAS,SANTA ANA,C,0
13,13001,13001013,BOLÍVAR,CARTAGENA DE INDIAS,TIERRA BOMBA,C,0
13,13001,13001014,BOLÍVAR,CARTAGENA DE INDIAS,PUNTA ARENA,CAS,0
13,13001,13001015,BOLÍVAR,CARTAGENA DE INDIAS,ARARCA,CAS,0
13,13001,13001016,BOLÍVAR,CARTAGENA DE INDIAS,LETICIA,CAS,0
13,13001,13001017,BOLÍVAR,CARTAGENA DE INDIAS,ARCHIPIÉLAGO DE SAN BERNARDO,C,0
13,13001,13001018,BOLÍVAR,CARTAGENA DE INDIAS,EL RECREO,CAS,0
13,13001,13001019,BOLÍVAR,CARTAGENA DE INDIAS,PUERTO REY,CAS,0
13,13001,13001020,BOLÍVAR,CARTAGENA DE INDIAS,PONTEZUELA,C,0
13,13001,13001021,BOLÍVAR,CARTAGENA DE INDIAS,ISLAS DEL ROSARIO,C,0
13,13001,13001022,BOLÍVAR,CARTAGENA DE INDIAS,PALENQUILLO,CAS,0
13,13001,13001023,BOLÍVAR,CARTAGENA DE INDIAS,PIEDRECITAS,CAS,0
13,13001,13001024,BOLÍVAR,CARTAGENA DE INDIAS,PLAYA DORADA,CAS,0
13,13001,13001026,BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE LAS CANOAS,CAS,0
13,13001,13001027,BOLÍVAR,CARTAGENA DE INDIAS,EL PUEBLITO,CAS,0
13,13001,13001028,BOLÍVAR,CARTAGENA DE INDIAS,LAS EUROPAS,CAS,0
13,13001,13001029,BOLÍVAR,CARTAGENA DE INDIAS,MANZANILLO DEL MAR,CAS,0
13,13001,13001030,BOLÍVAR,CARTAGENA DE INDIAS,TIERRA BAJA,CAS,0
13,13001,13001032,BOLÍVAR,CARTAGENA DE INDIAS,BOQUILLITA,CP,0
13,13001,13001033,BOLÍVAR,CARTAGENA DE INDIAS,MEMBRILLAL,CAS,0
13,13006,13006000,BOLÍVAR,ACHÍ,ACHÍ,CM,0
13,13006,13006002,BOLÍVAR,ACHÍ,BOYACÁ,C,0
13,13006,13006003,BOLÍVAR,ACHÍ,BUENAVISTA,C,0
13,13006,13006005,BOLÍVAR,ACHÍ,ALGARROBO,C,0
13,13006,13006007,BOLÍVAR,ACHÍ,GUACAMAYO,C,0
13,13006,13006008,BOLÍVAR,ACHÍ,GUAMO,C,0
13,13006,13006011,BOLÍVAR,ACHÍ,PLAYALTA,C,0
13,13006,13006013,BOLÍVAR,ACHÍ,RÍO NEGRO,C,0
13,13006,13006015,BOLÍVAR,ACHÍ,TACUYALTA,C,0
13,13006,13006017,BOLÍVAR,ACHÍ,TRES CRUCES,C,0
13,13006,13006019,BOLÍVAR,ACHÍ,PAYANDÉ,C,0
13,13006,13006020,BOLÍVAR,ACHÍ,RÍO NUEVO,C,0
13,13006,13006021,BOLÍVAR,ACHÍ,BUENOS AIRES,C,0
13,13006,13006022,BOLÍVAR,ACHÍ,PUERTO ISABEL,C,0
13,13006,13006029,BOLÍVAR,ACHÍ,PALENQUILLO,C,0
13,13006,13006030,BOLÍVAR,ACHÍ,CENTRO ALEGRE,C,0
13,13006,13006033,BOLÍVAR,ACHÍ,PUERTO VENECIA,C,0
13,13006,13006035,BOLÍVAR,ACHÍ,SANTA LUCÍA,C,0
13,13006,13006038,BOLÍVAR,ACHÍ,GALLEGO ARRIBA,C,0
13,13006,13006039,BOLÍVAR,ACHÍ,LOS NÍSPEROS,C,0
13,13006,13006040,BOLÍVAR,ACHÍ,NUEVA ESPERANZA,C,0
13,13006,13006041,BOLÍVAR,ACHÍ,PARAÍSO SINCERÍN,C,0
13,13006,13006042,BOLÍVAR,ACHÍ,PROVIDENCIA,C,0
13,13006,13006043,BOLÍVAR,ACHÍ,VIDA TRANQUILA,C,0
13,13030,13030000,BOLÍVAR,ALTOS DEL ROSARIO,ALTOS DEL ROSARIO,CM,0
13,13030,13030001,BOLÍVAR,ALTOS DEL ROSARIO,EL RUBIO,C,0
13,13030,13030002,BOLÍVAR,ALTOS DEL ROSARIO,LA PACHA,C,0
13,13030,13030003,BOLÍVAR,ALTOS DEL ROSARIO,SAN ISIDRO,C,0
13,13030,13030004,BOLÍVAR,ALTOS DEL ROSARIO,SANTA LUCÍA,C,0
13,13042,13042000,BOLÍVAR,ARENAL,ARENAL,CM,0
13,13042,13042001,BOLÍVAR,ARENAL,BUENAVISTA,C,0
13,13042,13042002,BOLÍVAR,ARENAL,CARNIZALA,C,0
13,13042,13042003,BOLÍVAR,ARENAL,SAN RAFAEL,C,0
13,13042,13042007,BOLÍVAR,ARENAL,SANTO DOMINGO,CAS,0
13,13052,13052000,BOLÍVAR,ARJONA,ARJONA,CM,0
13,13052,13052001,BOLÍVAR,ARJONA,PUERTO BADEL (CAÑO SALADO),C,0
13,13052,13052002,BOLÍVAR,ARJONA,GAMBOTE,C,0
13,13052,13052003,BOLÍVAR,ARJONA,ROCHA,C,0
13,13052,13052004,BOLÍVAR,ARJONA,SINCERÍN,C,0
13,13052,13052005,BOLÍVAR,ARJONA,SAN RAFAEL DE LA CRUZ,CAS,0
13,13052,13052006,BOLÍVAR,ARJONA,CRUZ DEL VIZO,CAS,0
13,13062,13062000,BOLÍVAR,ARROYOHONDO,ARROYOHONDO,CM,0
13,13062,13062001,BOLÍVAR,ARROYOHONDO,MACHADO,C,0
13,13062,13062002,BOLÍVAR,ARROYOHONDO,MONROY,C,0
13,13062,13062003,BOLÍVAR,ARROYOHONDO,PILÓN,C,0
13,13062,13062004,BOLÍVAR,ARROYOHONDO,SATO,C,0
13,13062,13062006,BOLÍVAR,ARROYOHONDO,SAN FRANCISCO (SOLABANDA),C,0
13,13074,13074000,BOLÍVAR,BARRANCO DE LOBA,BARRANCO DE LOBA,CM,0
13,13074,13074003,BOLÍVAR,BARRANCO DE LOBA,RIONUEVO,IPD,0
13,13074,13074004,BOLÍVAR,BARRANCO DE LOBA,SAN ANTONIO,IPD,0
13,13074,13074005,BOLÍVAR,BARRANCO DE LOBA,LOS CERRITOS,IPD,0
13,13074,13074006,BOLÍVAR,BARRANCO DE LOBA,LAS DELICIAS,C,0
13,13140,13140000,BOLÍVAR,CALAMAR,CALAMAR,CM,0
13,13140,13140002,BOLÍVAR,CALAMAR,BARRANCA NUEVA,C,0
13,13140,13140003,BOLÍVAR,CALAMAR,BARRANCA VIEJA,C,0
13,13140,13140004,BOLÍVAR,CALAMAR,HATO VIEJO,C,0
13,13140,13140009,BOLÍVAR,CALAMAR,YUCAL,C,0
13,13160,13160000,BOLÍVAR,CANTAGALLO,CANTAGALLO,CM,0
13,13160,13160001,BOLÍVAR,CANTAGALLO,SAN LORENZO,C,0
13,13160,13160002,BOLÍVAR,CANTAGALLO,BRISAS DE BOLÍVAR,CAS,0
13,13160,13160003,BOLÍVAR,CANTAGALLO,CAGUI,CAS,0
13,13160,13160004,BOLÍVAR,CANTAGALLO,EL BAGRE,CAS,0
13,13160,13160005,BOLÍVAR,CANTAGALLO,EL CARAÑO,CAS,0
13,13160,13160006,BOLÍVAR,CANTAGALLO,EL CEDRO,CAS,0
13,13160,13160007,BOLÍVAR,CANTAGALLO,EL FIRME,CAS,0
13,13160,13160008,BOLÍVAR,CANTAGALLO,LA ESPERANZA,CAS,0
13,13160,13160009,BOLÍVAR,CANTAGALLO,LA NUTRIA,CAS,0
13,13160,13160010,BOLÍVAR,CANTAGALLO,LA POZA,CAS,0
13,13160,13160011,BOLÍVAR,CANTAGALLO,LA VICTORIA (SEPULTURA),CAS,0
13,13160,13160012,BOLÍVAR,CANTAGALLO,LAS PAVAS,CAS,0
13,13160,13160013,BOLÍVAR,CANTAGALLO,LEJANÍA,CAS,0
13,13160,13160014,BOLÍVAR,CANTAGALLO,LOS CORONCOROS,CAS,0
13,13160,13160015,BOLÍVAR,CANTAGALLO,LOS PATICOS,CAS,0
13,13160,13160016,BOLÍVAR,CANTAGALLO,MURIBA,CAS,0
13,13160,13160017,BOLÍVAR,CANTAGALLO,NO HAY COMO DIOS,CAS,0
13,13160,13160019,BOLÍVAR,CANTAGALLO,SINZONA,CAS,0
13,13160,13160020,BOLÍVAR,CANTAGALLO,YANACUÉ,CAS,0
13,13188,13188000,BOLÍVAR,CICUCO,CICUCO,CM,0
13,13188,13188001,BOLÍVAR,CICUCO,CAMPO SERENO,C,0
13,13188,13188002,BOLÍVAR,CICUCO,LA PEÑA,C,0
13,13188,13188003,BOLÍVAR,CICUCO,SAN FRANCISCO DE LOBA,C,0
13,13188,13188004,BOLÍVAR,CICUCO,SAN JAVIER,C,0
13,13188,13188005,BOLÍVAR,CICUCO,PUEBLO NUEVO,CP,0
13,13212,13212000,BOLÍVAR,CÓRDOBA,CÓRDOBA,CM,0
13,13212,13212001,BOLÍVAR,CÓRDOBA,GUAIMARAL,C,0
13,13212,13212002,BOLÍVAR,CÓRDOBA,ISLA DE CÓRDOBA,CAS,0
13,13212,13212003,BOLÍVAR,CÓRDOBA,LA MONTAÑA DE ALONSO (MARTÍN ALONSO),CAS,0
13,13212,13212005,BOLÍVAR,CÓRDOBA,SAN ANDRÉS,C,0
13,13212,13212006,BOLÍVAR,CÓRDOBA,SINCELEJITO,C,0
13,13212,13212007,BOLÍVAR,CÓRDOBA,TACAMOCHITO,CAS,0
13,13212,13212008,BOLÍVAR,CÓRDOBA,TACAMOCHO,C,0
13,13212,13212009,BOLÍVAR,CÓRDOBA,SANTA LUCÍA,CAS,0
13,13212,13212010,BOLÍVAR,CÓRDOBA,LA SIERRA,CP,0
13,13212,13212011,BOLÍVAR,CÓRDOBA,LAS MARÍAS,CP,0
13,13212,13212012,BOLÍVAR,CÓRDOBA,PUEBLO NUEVO,CP,0
13,13212,13212013,BOLÍVAR,CÓRDOBA,SANAHUARE,CP,0
13,13212,13212014,BOLÍVAR,CÓRDOBA,SOCORRO 1,CP,0
13,13222,13222000,BOLÍVAR,CLEMENCIA,CLEMENCIA,CM,0
13,13222,13222001,BOLÍVAR,CLEMENCIA,LAS CARAS,C,0
13,13222,13222002,BOLÍVAR,CLEMENCIA,EL PEÑIQUE,C,0
13,13222,13222003,BOLÍVAR,CLEMENCIA,EL SOCORRO,C,0
13,13244,13244000,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL CARMEN DE BOLÍVAR,CM,0
13,13244,13244001,BOLÍVAR,EL CARMEN DE BOLÍVAR,BAJO GRANDE,C,0
13,13244,13244002,BOLÍVAR,EL CARMEN DE BOLÍVAR,CARACOLÍ GRANDE,C,0
13,13244,13244003,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL SALADO,C,0
13,13244,13244004,BOLÍVAR,EL CARMEN DE BOLÍVAR,JESÚS DEL MONTE,C,0
13,13244,13244005,BOLÍVAR,EL CARMEN DE BOLÍVAR,MACAYEPOS,C,0
13,13244,13244006,BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN CARLOS,C,0
13,13244,13244007,BOLÍVAR,EL CARMEN DE BOLÍVAR,SAN ISIDRO,C,0
13,13244,13244008,BOLÍVAR,EL CARMEN DE BOLÍVAR,HATO NUEVO,C,0
13,13244,13244011,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL RAIZAL,C,0
13,13244,13244014,BOLÍVAR,EL CARMEN DE BOLÍVAR,SANTA LUCÍA,C,0
13,13244,13244017,BOLÍVAR,EL CARMEN DE BOLÍVAR,SANTO DOMINGO DE MEZA,C,0
13,13244,13244018,BOLÍVAR,EL CARMEN DE BOLÍVAR,EL HOBO,C,0
13,13248,13248000,BOLÍVAR,EL GUAMO,EL GUAMO,CM,0
13,13248,13248001,BOLÍVAR,EL GUAMO,LA ENEA,C,0
13,13248,13248002,BOLÍVAR,EL GUAMO,SAN JOSÉ DE LATA,C,0
13,13248,13248003,BOLÍVAR,EL GUAMO,NERVITÍ,C,0
13,13248,13248004,BOLÍVAR,EL GUAMO,ROBLES,C,0
13,13248,13248005,BOLÍVAR,EL GUAMO,TASAJERA,C,0
13,13268,13268000,BOLÍVAR,EL PEÑÓN,EL PEÑÓN,CM,0
13,13268,13268003,BOLÍVAR,EL PEÑÓN,BUENOS AIRES,C,0
13,13268,13268004,BOLÍVAR,EL PEÑÓN,CASTAÑAL,C,0
13,13268,13268006,BOLÍVAR,EL PEÑÓN,LA CHAPETONA,C,0
13,13268,13268008,BOLÍVAR,EL PEÑÓN,JAPÓN,C,0
13,13268,13268013,BOLÍVAR,EL PEÑÓN,LA HUMAREDA,C,0
13,13268,13268017,BOLÍVAR,EL PEÑÓN,PEÑONCITO,C,0
13,13300,13300000,BOLÍVAR,HATILLO DE LOBA,HATILLO DE LOBA,CM,0
13,13300,13300001,BOLÍVAR,HATILLO DE LOBA,EL POZÓN,C,0
13,13300,13300002,BOLÍVAR,HATILLO DE LOBA,JUANA SÁNCHEZ,C,0
13,13300,13300003,BOLÍVAR,HATILLO DE LOBA,LA RIBONA,C,0
13,13300,13300004,BOLÍVAR,HATILLO DE LOBA,LA VICTORIA,C,0
13,13300,13300005,BOLÍVAR,HATILLO DE LOBA,PUEBLO NUEVO,C,0
13,13300,13300006,BOLÍVAR,HATILLO DE LOBA,SAN MIGUEL,C,0
13,13300,13300007,BOLÍVAR,HATILLO DE LOBA,CERRO DE LAS AGUADAS,C,0
13,13300,13300008,BOLÍVAR,HATILLO DE LOBA,LAS BRISAS,C,0
13,13300,13300009,BOLÍVAR,HATILLO DE LOBA,GUACALÍ,CP,0
13,13430,13430000,BOLÍVAR,MAGANGUÉ,MAGANGUÉ,CM,0
13,13430,13430001,BOLÍVAR,MAGANGUÉ,BARBOSA,C,0
13,13430,13430002,BOLÍVAR,MAGANGUÉ,BARRANCA DE YUCA,C,0
13,13430,13430003,BOLÍVAR,MAGANGUÉ,BETANIA,C,0
13,13430,13430004,BOLÍVAR,MAGANGUÉ,BOCA DE SAN ANTONIO,C,0
13,13430,13430006,BOLÍVAR,MAGANGUÉ,CASCAJAL,C,0
13,13430,13430007,BOLÍVAR,MAGANGUÉ,CEIBAL,C,0
13,13430,13430008,BOLÍVAR,MAGANGUÉ,COYONGAL,C,0
13,13430,13430009,BOLÍVAR,MAGANGUÉ,EL RETIRO,C,0
13,13430,13430010,BOLÍVAR,MAGANGUÉ,GUAZO,C,0
13,13430,13430011,BOLÍVAR,MAGANGUÉ,HENEQUÉN,C,0
13,13430,13430012,BOLÍVAR,MAGANGUÉ,ISLA GRANDE,C,0
13,13430,13430013,BOLÍVAR,MAGANGUÉ,JUAN ARIAS,C,0
13,13430,13430014,BOLÍVAR,MAGANGUÉ,LA PASCUALA,C,0
13,13430,13430015,BOLÍVAR,MAGANGUÉ,LA VENTURA,C,0
13,13430,13430016,BOLÍVAR,MAGANGUÉ,LAS BRISAS,C,0
13,13430,13430017,BOLÍVAR,MAGANGUÉ,MADRID,C,0
13,13430,13430018,BOLÍVAR,MAGANGUÉ,PALMARITO,C,0
13,13430,13430019,BOLÍVAR,MAGANGUÉ,PANSEGÜITA,C,0
13,13430,13430020,BOLÍVAR,MAGANGUÉ,PIÑALITO,C,0
13,13430,13430021,BOLÍVAR,MAGANGUÉ,SAN RAFAEL DE CORTINA,C,0
13,13430,13430022,BOLÍVAR,MAGANGUÉ,SAN JOSÉ DE LAS MARTAS,C,0
13,13430,13430023,BOLÍVAR,MAGANGUÉ,SAN SEBASTIÁN DE BUENAVISTA,C,0
13,13430,13430024,BOLÍVAR,MAGANGUÉ,SANTA FE,C,0
13,13430,13430025,BOLÍVAR,MAGANGUÉ,SANTA LUCÍA,C,0
13,13430,13430026,BOLÍVAR,MAGANGUÉ,SANTA MÓNICA,C,0
13,13430,13430027,BOLÍVAR,MAGANGUÉ,SANTA PABLA,C,0
13,13430,13430028,BOLÍVAR,MAGANGUÉ,SITIO NUEVO,C,0
13,13430,13430029,BOLÍVAR,MAGANGUÉ,PUERTO KENNEDY,C,0
13,13430,13430030,BOLÍVAR,MAGANGUÉ,TACALOA,C,0
13,13430,13430031,BOLÍVAR,MAGANGUÉ,TACASALUMA,C,0
13,13430,13430032,BOLÍVAR,MAGANGUÉ,TOLÚ,C,0
13,13430,13430036,BOLÍVAR,MAGANGUÉ,PLAYA DE LAS FLORES,C,0
13,13430,13430037,BOLÍVAR,MAGANGUÉ,SAN ANTOÑITO,C,0
13,13430,13430038,BOLÍVAR,MAGANGUÉ,EL CUATRO,C,0
13,13430,13430039,BOLÍVAR,MAGANGUÉ,BOCA DE GUAMAL,CAS,0
13,13430,13430040,BOLÍVAR,MAGANGUÉ,TRES PUNTAS,C,0
13,13430,13430041,BOLÍVAR,MAGANGUÉ,EMAUS,C,0
13,13430,13430042,BOLÍVAR,MAGANGUÉ,ISLA DE PERICO,CAS,0
13,13430,13430047,BOLÍVAR,MAGANGUÉ,PUERTO NARIÑO,CAS,0
13,13430,13430048,BOLÍVAR,MAGANGUÉ,PUNTA DE CARTAGENA,C,0
13,13430,13430051,BOLÍVAR,MAGANGUÉ,SAN ANTOÑITO,C,0
13,13430,13430052,BOLÍVAR,MAGANGUÉ,SANTA COITA,C,0
13,13430,13430053,BOLÍVAR,MAGANGUÉ,FLORENCIA,CAS,0
13,13433,13433000,BOLÍVAR,MAHATES,MAHATES,CM,0
13,13433,13433001,BOLÍVAR,MAHATES,EVITAR,C,0
13,13433,13433002,BOLÍVAR,MAHATES,GAMERO,C,0
13,13433,13433003,BOLÍVAR,MAHATES,MALAGANA,C,0
13,13433,13433004,BOLÍVAR,MAHATES,SAN BASILIO DE PALENQUE,C,0
13,13433,13433005,BOLÍVAR,MAHATES,SAN JOAQUÍN,C,0
13,13433,13433009,BOLÍVAR,MAHATES,MANDINGA,C,0
13,13433,13433010,BOLÍVAR,MAHATES,CRUZ DEL VIZO,CAS,0
13,13440,13440000,BOLÍVAR,MARGARITA,MARGARITA,CM,0
13,13440,13440001,BOLÍVAR,MARGARITA,BOTÓN DE LEIVA,C,0
13,13440,13440002,BOLÍVAR,MARGARITA,CANTERA,C,0
13,13440,13440003,BOLÍVAR,MARGARITA,CAUSADO,C,0
13,13440,13440004,BOLÍVAR,MARGARITA,CHILLOA,C,0
13,13440,13440005,BOLÍVAR,MARGARITA,DOÑA JUANA,C,0
13,13440,13440006,BOLÍVAR,MARGARITA,GUATACA SUR,C,0
13,13440,13440007,BOLÍVAR,MARGARITA,MAMONCITO,C,0
13,13440,13440008,BOLÍVAR,MARGARITA,SANDOVAL,C,0
13,13440,13440010,BOLÍVAR,MARGARITA,SAN JOSÉ DE LOS TRAPICHES,C,0
13,13440,13440011,BOLÍVAR,MARGARITA,COROCITO,C,0
13,13440,13440012,BOLÍVAR,MARGARITA,GUATAQUITA,CAS,0
13,13440,13440013,BOLÍVAR,MARGARITA,CAIMITAL,CAS,0
13,13440,13440014,BOLÍVAR,MARGARITA,CAÑO MONO,C,0
13,13440,13440015,BOLÍVAR,MARGARITA,EL BARRANCO,CAS,0
13,13440,13440016,BOLÍVAR,MARGARITA,EL ZAFIRO,CAS,0
